time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-03-13 23:54:03.055	WTyyyy(CC4B99849B02)	-1.388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.075	WTyyyy(CC4B99849B02)	-1.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.095	WTyyyy(CC4B99849B02)	-1.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.115	WTyyyy(CC4B99849B02)	-1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.135	WTyyyy(CC4B99849B02)	-1.934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.155	WTyyyy(CC4B99849B02)	-1.863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.175	WTyyyy(CC4B99849B02)	-1.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.195	WTyyyy(CC4B99849B02)	-1.895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.215	WTyyyy(CC4B99849B02)	-1.664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.235	WTyyyy(CC4B99849B02)	-1.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.255	WTyyyy(CC4B99849B02)	-1.554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.275	WTyyyy(CC4B99849B02)	-1.274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.295	WTyyyy(CC4B99849B02)	-1.063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.315	WTyyyy(CC4B99849B02)	-0.862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.335	WTyyyy(CC4B99849B02)	-0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.355	WTyyyy(CC4B99849B02)	-0.257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.375	WTyyyy(CC4B99849B02)	-0.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.395	WTyyyy(CC4B99849B02)	0.192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.415	WTyyyy(CC4B99849B02)	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.435	WTyyyy(CC4B99849B02)	0.795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.455	WTyyyy(CC4B99849B02)	0.952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.475	WTyyyy(CC4B99849B02)	1.268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.495	WTyyyy(CC4B99849B02)	1.508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.515	WTyyyy(CC4B99849B02)	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.535	WTyyyy(CC4B99849B02)	1.806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.555	WTyyyy(CC4B99849B02)	1.936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.575	WTyyyy(CC4B99849B02)	1.954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.595	WTyyyy(CC4B99849B02)	1.973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.615	WTyyyy(CC4B99849B02)	1.983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.635	WTyyyy(CC4B99849B02)	2.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.655	WTyyyy(CC4B99849B02)	1.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.675	WTyyyy(CC4B99849B02)	1.787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.695	WTyyyy(CC4B99849B02)	1.564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.715	WTyyyy(CC4B99849B02)	1.488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.735	WTyyyy(CC4B99849B02)	1.332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.755	WTyyyy(CC4B99849B02)	1.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.775	WTyyyy(CC4B99849B02)	0.751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.795	WTyyyy(CC4B99849B02)	0.596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.815	WTyyyy(CC4B99849B02)	0.245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.835	WTyyyy(CC4B99849B02)	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.855	WTyyyy(CC4B99849B02)	-0.238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.875	WTyyyy(CC4B99849B02)	-0.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.895	WTyyyy(CC4B99849B02)	-0.741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.915	WTyyyy(CC4B99849B02)	-1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.935	WTyyyy(CC4B99849B02)	-1.314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.955	WTyyyy(CC4B99849B02)	-1.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.975	WTyyyy(CC4B99849B02)	-1.622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:03.995	WTyyyy(CC4B99849B02)	-1.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.015	WTyyyy(CC4B99849B02)	-1.883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.035	WTyyyy(CC4B99849B02)	-1.857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.055	WTyyyy(CC4B99849B02)	-1.978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.075	WTyyyy(CC4B99849B02)	-1.933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.095	WTyyyy(CC4B99849B02)	-1.874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.115	WTyyyy(CC4B99849B02)	-1.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.135	WTyyyy(CC4B99849B02)	-1.545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.155	WTyyyy(CC4B99849B02)	-1.549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.175	WTyyyy(CC4B99849B02)	-1.269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.195	WTyyyy(CC4B99849B02)	-1.122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.215	WTyyyy(CC4B99849B02)	-0.965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.235	WTyyyy(CC4B99849B02)	-0.728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.255	WTyyyy(CC4B99849B02)	-0.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.275	WTyyyy(CC4B99849B02)	-0.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.295	WTyyyy(CC4B99849B02)	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.315	WTyyyy(CC4B99849B02)	0.322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.335	WTyyyy(CC4B99849B02)	0.619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.355	WTyyyy(CC4B99849B02)	0.781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.375	WTyyyy(CC4B99849B02)	0.993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.395	WTyyyy(CC4B99849B02)	1.178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.415	WTyyyy(CC4B99849B02)	1.417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.435	WTyyyy(CC4B99849B02)	1.574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.455	WTyyyy(CC4B99849B02)	1.597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.475	WTyyyy(CC4B99849B02)	1.737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.495	WTyyyy(CC4B99849B02)	1.744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.515	WTyyyy(CC4B99849B02)	1.801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.535	WTyyyy(CC4B99849B02)	1.715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.555	WTyyyy(CC4B99849B02)	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.575	WTyyyy(CC4B99849B02)	1.567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.595	WTyyyy(CC4B99849B02)	1.393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.615	WTyyyy(CC4B99849B02)	1.257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.635	WTyyyy(CC4B99849B02)	1.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.655	WTyyyy(CC4B99849B02)	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.675	WTyyyy(CC4B99849B02)	0.828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.695	WTyyyy(CC4B99849B02)	0.549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.715	WTyyyy(CC4B99849B02)	0.329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.735	WTyyyy(CC4B99849B02)	0.059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.755	WTyyyy(CC4B99849B02)	-0.119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.775	WTyyyy(CC4B99849B02)	-0.358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.795	WTyyyy(CC4B99849B02)	-0.518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.815	WTyyyy(CC4B99849B02)	-0.832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.835	WTyyyy(CC4B99849B02)	-0.955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.855	WTyyyy(CC4B99849B02)	-1.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.875	WTyyyy(CC4B99849B02)	-1.109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.895	WTyyyy(CC4B99849B02)	-1.247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.915	WTyyyy(CC4B99849B02)	-1.379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.935	WTyyyy(CC4B99849B02)	-1.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.955	WTyyyy(CC4B99849B02)	-1.488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.975	WTyyyy(CC4B99849B02)	-1.367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:04.995	WTyyyy(CC4B99849B02)	-1.399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.015	WTyyyy(CC4B99849B02)	-1.195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.035	WTyyyy(CC4B99849B02)	-1.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.055	WTyyyy(CC4B99849B02)	-1.126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.075	WTyyyy(CC4B99849B02)	-0.986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.095	WTyyyy(CC4B99849B02)	-0.791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.115	WTyyyy(CC4B99849B02)	-0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.135	WTyyyy(CC4B99849B02)	-0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.155	WTyyyy(CC4B99849B02)	-0.356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.175	WTyyyy(CC4B99849B02)	-0.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.195	WTyyyy(CC4B99849B02)	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.215	WTyyyy(CC4B99849B02)	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.235	WTyyyy(CC4B99849B02)	0.354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.255	WTyyyy(CC4B99849B02)	0.472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.275	WTyyyy(CC4B99849B02)	0.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.295	WTyyyy(CC4B99849B02)	0.701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.315	WTyyyy(CC4B99849B02)	0.842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.335	WTyyyy(CC4B99849B02)	0.878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.355	WTyyyy(CC4B99849B02)	0.941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.375	WTyyyy(CC4B99849B02)	1.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.395	WTyyyy(CC4B99849B02)	0.942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.415	WTyyyy(CC4B99849B02)	0.924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.435	WTyyyy(CC4B99849B02)	0.977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.455	WTyyyy(CC4B99849B02)	0.924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.475	WTyyyy(CC4B99849B02)	0.881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.495	WTyyyy(CC4B99849B02)	0.734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.515	WTyyyy(CC4B99849B02)	0.668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.535	WTyyyy(CC4B99849B02)	0.611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.555	WTyyyy(CC4B99849B02)	0.458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.575	WTyyyy(CC4B99849B02)	0.401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.595	WTyyyy(CC4B99849B02)	0.302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.615	WTyyyy(CC4B99849B02)	0.166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.635	WTyyyy(CC4B99849B02)	0.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.655	WTyyyy(CC4B99849B02)	-0.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.675	WTyyyy(CC4B99849B02)	-0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.695	WTyyyy(CC4B99849B02)	-0.168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.715	WTyyyy(CC4B99849B02)	-0.369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.735	WTyyyy(CC4B99849B02)	-0.346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.755	WTyyyy(CC4B99849B02)	-0.394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.775	WTyyyy(CC4B99849B02)	-0.431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.795	WTyyyy(CC4B99849B02)	-0.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.815	WTyyyy(CC4B99849B02)	-0.428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.835	WTyyyy(CC4B99849B02)	-0.485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.855	WTyyyy(CC4B99849B02)	-0.536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.875	WTyyyy(CC4B99849B02)	-0.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.895	WTyyyy(CC4B99849B02)	-0.512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.915	WTyyyy(CC4B99849B02)	-0.416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.935	WTyyyy(CC4B99849B02)	-0.355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.955	WTyyyy(CC4B99849B02)	-0.319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.975	WTyyyy(CC4B99849B02)	-0.231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:05.995	WTyyyy(CC4B99849B02)	-0.156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.015	WTyyyy(CC4B99849B02)	-0.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.035	WTyyyy(CC4B99849B02)	-0.212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.055	WTyyyy(CC4B99849B02)	-0.081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.075	WTyyyy(CC4B99849B02)	-0.061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.095	WTyyyy(CC4B99849B02)	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.115	WTyyyy(CC4B99849B02)	-0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.135	WTyyyy(CC4B99849B02)	0.122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.155	WTyyyy(CC4B99849B02)	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.175	WTyyyy(CC4B99849B02)	-0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.195	WTyyyy(CC4B99849B02)	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.215	WTyyyy(CC4B99849B02)	-0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.235	WTyyyy(CC4B99849B02)	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.255	WTyyyy(CC4B99849B02)	-0.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.275	WTyyyy(CC4B99849B02)	-0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.295	WTyyyy(CC4B99849B02)	-0.068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.315	WTyyyy(CC4B99849B02)	-0.109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.335	WTyyyy(CC4B99849B02)	-0.157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.355	WTyyyy(CC4B99849B02)	-0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.375	WTyyyy(CC4B99849B02)	-0.188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.395	WTyyyy(CC4B99849B02)	-0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.415	WTyyyy(CC4B99849B02)	-0.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.435	WTyyyy(CC4B99849B02)	-0.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.455	WTyyyy(CC4B99849B02)	-0.291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.475	WTyyyy(CC4B99849B02)	-0.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.495	WTyyyy(CC4B99849B02)	-0.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.515	WTyyyy(CC4B99849B02)	-0.107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.535	WTyyyy(CC4B99849B02)	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.555	WTyyyy(CC4B99849B02)	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.575	WTyyyy(CC4B99849B02)	0.109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.595	WTyyyy(CC4B99849B02)	0.151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.615	WTyyyy(CC4B99849B02)	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.635	WTyyyy(CC4B99849B02)	0.263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.655	WTyyyy(CC4B99849B02)	0.349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.675	WTyyyy(CC4B99849B02)	0.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.695	WTyyyy(CC4B99849B02)	0.504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.715	WTyyyy(CC4B99849B02)	0.584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.735	WTyyyy(CC4B99849B02)	0.618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.755	WTyyyy(CC4B99849B02)	0.639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.775	WTyyyy(CC4B99849B02)	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.795	WTyyyy(CC4B99849B02)	0.782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.815	WTyyyy(CC4B99849B02)	0.753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.835	WTyyyy(CC4B99849B02)	0.638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.855	WTyyyy(CC4B99849B02)	0.635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
